0,0.0,0.9999999978544045,13.89,0,0,0
0,-0.04108296069920936,0.9909466076322,14.016752921347441,0,0,0
0,-0.05334998116325329,0.9836958817862204,14.075257809589399,0,0,0
0,-0.03072467576662008,0.9808041697906542,13.954751604374147,0,0,0
0,-0.02985605368861277,0.9803244917853493,13.939120459017136,0,0,0
0,0.0021463839999817935,0.978053261678693,13.817889406427707,0,0,0
0,0.018248648803825818,0.9759733626887419,13.756891099666234,0,0,0
0,0.06307455030371767,0.969644686643816,13.587082434620733,0,0,0
0,0.14907884816668615,0.9589511602639045,13.372323699741182,0,0,0
0,0.2425957584575762,0.9377988609606477,13.047586228756066,0,0,0
0,0.5505417415351904,0.898003333330237,11.822709408210223,0,0,0
0,0.9289419713702062,0.8270189502264689,10.34037442554918,0,0,0
0,0.8352005430404428,0.820297130420794,10.180034777128592,0,0,0
0,0.9447976513489074,0.8057936583243389,9.925657830757984,0,0,0
1,0.8362641707032702,0.7610688238415977,10.078680741866979,1,0,0
2,0.7708926538941014,0.7187794134323796,10.056069464272138,2,0,0
3,0.9536315366043726,0.6834585198548797,10.170568206200189,3,0,0
3,1.0607135416707463,0.6678295349055458,9.971008943419427,3,0,0
3,1.102182678178729,0.6645041896411363,10.020222674366444,3,0,0
5,1.1530572874696836,0.5969544131118243,10.038782690355971,5,0,0
5,1.1033162890503587,0.6030359889093504,10.248102109436957,5,0,0
5,1.1185198884377958,0.6026016273211539,10.250867456284686,5,0,0
5,1.163891287096828,0.5972519704547932,10.102537327971286,5,0,0
5,1.218005429557024,0.5776872171263062,9.609258954605174,5,23.0,1
5,1.282677539914375,0.6091281878550872,9.973049183066896,5,23.0,1
5,1.3661833584574001,0.5706695964215204,9.18800103076486,5,24.0,3
5,1.4819289325822473,0.5452396590436233,8.702754145990557,5,24.5,4
5,1.5756909618986756,0.5346618381179921,8.328290286018204,5,24.5,4
6,1.4281744284300306,0.49073985412688137,7.9059150413398225,6,24.8,5
7,1.502082812455618,0.3944194975084005,6.391667226208783,7,24.285714285714285,7
8,1.4440521420373986,0.37874300514219106,6.555365991012828,8,24.285714285714285,7
8,1.6386359548698746,0.36912712343674253,6.115934165523134,8,24.285714285714285,7
8,1.7742487581946005,0.3881684829365366,6.211454448030944,8,24.285714285714285,7
9,1.9411572456794302,0.3498182570896111,5.880996392577549,9,24.285714285714285,7
9,2.062015914389119,0.3444661604775156,5.697641727012348,9,24.285714285714285,7
9,2.2181451819775946,0.3386756937013585,5.492734941205606,9,24.285714285714285,7
9,1.842647573107421,0.3611419949400074,5.7902804980124865,9,24.25,8
10,1.757831587009015,0.3537843910828574,6.073158874396137,10,24.25,8
10,1.7109320091627938,0.349159064413995,5.80409816057788,10,24.0,9
10,1.7670943538152013,0.3440404468163085,5.6283301529889,10,24.0,9
10,1.7786495079210718,0.3854498231767499,6.236551952628732,10,24.0,9
11,1.8267925405949266,0.3541581032255236,6.015910411570255,11,24.0,9
11,1.8233762924986725,0.37007777037453427,6.164884345990136,11,24.0,9
12,1.857318971488259,0.3421719668589881,5.982895709191688,12,24.0,9
12,1.9278293773440551,0.33740053270963843,5.767186048587325,12,24.0,9
12,1.9077381601556356,0.35567616481751774,5.922227709096319,12,24.0,9
12,2.002779420194242,0.3512762094119683,5.630518682055087,12,24.0,9
12,2.13833745960711,0.34413466757747796,5.231191967496821,12,24.0,9
13,2.0418865615790613,0.35291635515030634,5.524372523632555,13,24.0,9
14,2.16147926593397,0.3000671992062639,4.685741364966588,14,24.1,10
15,2.140006418172863,0.3098132926917216,5.040013911467518,15,24.1,10
16,2.2408709784718726,0.28012977895802904,4.667517133108467,16,24.1,10
16,2.2948961300869697,0.2717065441426685,4.381379266077408,16,24.1,10
17,2.335787917319653,0.24695714985543532,4.203515861240733,17,24.1,10
17,2.301227846932578,0.24232209212992462,3.9259268530625104,17,23.90909090909091,11
18,2.350717409625571,0.21743320999915888,3.70793084151882,18,23.90909090909091,11
18,2.2885961155405643,0.25547360759639876,4.2665313369516,18,23.90909090909091,11
18,2.3368877709623677,0.2529981584616031,4.149133961395331,18,23.90909090909091,11
18,2.405210100325169,0.24996153696794407,3.9803954381393596,18,23.90909090909091,11
19,2.7989453626324132,0.22139530005472766,3.2777655346655004,19,23.90909090909091,11
20,2.8527553562099164,0.23038982986385653,3.495738419102234,20,23.90909090909091,11
21,2.9278178470681553,0.22516821742977797,3.5522490600207295,21,23.90909090909091,11
21,2.9698346366874584,0.22945358794633697,3.567305863833189,21,23.90909090909091,11
16,2.9568782925932244,0.19936633427684033,3.2256633730043855,22,23.833333333333332,12
17,2.853717970798057,0.29236035823832185,3.636613734952741,18,23.833333333333332,12
17,2.9082370224202534,0.3162190323989562,3.723644218487047,17,23.833333333333332,12
18,2.9540823860352448,0.3072979652007915,3.8481488337813867,18,23.833333333333332,12
13,3.034878342878833,0.39791633167776197,3.9841405198054236,13,23.833333333333332,12
13,3.106587451303291,0.40607609563463165,4.197468105651199,13,23.833333333333332,12
13,3.1837692004680047,0.412020501406696,4.389857460109866,13,23.833333333333332,12
13,3.046562856917662,0.430587874963788,4.902881058938998,13,23.833333333333332,12
12,3.130524738950805,0.4507231495606677,5.106611913176682,12,23.833333333333332,12
13,2.841425266947104,0.4712856476195744,6.071520203777197,13,23.833333333333332,12
14,2.8930615167425096,0.4576652676165558,6.285399612048218,14,23.833333333333332,12
14,2.8004390984809793,0.46928975620284696,6.740642288185264,14,23.833333333333332,12
14,2.7195957381372247,0.47911904035336017,7.166356848920202,14,23.833333333333332,12
14,2.6391664403845083,0.4905521579128844,7.54207019337248,14,23.833333333333332,12
14,2.671856120140108,0.49110637260795414,7.663955654206261,14,23.833333333333332,12
15,2.7102547207255743,0.4770296093156009,7.749966396748491,15,23.833333333333332,12
15,2.7499261686214864,0.45627604815185896,7.375251736908592,15,29.0,14
15,2.5625081099169056,0.4760612490920664,7.762612448255955,15,29.0,14
15,2.7185943815227955,0.4307501374277475,6.971213234964823,15,38.72222222222222,18
15,2.820637042947124,0.4269745320737479,6.9229373051239005,15,38.72222222222222,18
15,2.9572437651915062,0.40987290823667355,6.475496011019898,15,40.10526315789474,19
15,2.777703705531197,0.41814003368005415,6.522427293254497,15,40.2,20
17,2.852319347187458,0.33943728471778367,5.598414215815586,17,41.56521739130435,23
18,3.0815977142991615,0.30086088873473915,5.162309109450944,18,41.916666666666664,24
18,3.2089507922663456,0.2579532728185011,4.178777592654758,18,40.92307692307692,26
18,3.2026190380783555,0.27294370541470225,4.362493111970269,18,40.92307692307692,26
18,3.272674564901346,0.24949897772516605,3.8028822205634016,18,40.7037037037037,27
18,3.1841346254605725,0.26498370555190814,4.033635978011781,18,40.7037037037037,27
19,3.2157800760276514,0.24528596258700272,4.002796552459285,19,40.7037037037037,27
19,3.1392055916765265,0.26141876826467514,4.283021265762093,19,40.7037037037037,27
20,3.1878878626646836,0.24043574828884443,4.186424291821944,20,40.7037037037037,27
20,3.5175074678627043,0.21712210113740602,3.7323101708009454,20,40.107142857142854,28
20,3.553988212959835,0.21378222785012382,3.6537693226819306,20,40.107142857142854,28
21,3.3498331920194113,0.21392485500526737,3.8668940048211935,21,39.55172413793103,29
21,3.37431280424405,0.21163816255055312,3.784923906609731,21,39.55172413793103,29
21,3.053779802339013,0.24678914716965072,4.340564775555034,21,39.55172413793103,29
21,3.08300531681526,0.22624311509702189,3.906684647422024,21,39.03333333333333,30
22,2.9515473030033377,0.24367730581866975,4.344033025497344,22,39.03333333333333,30
22,3.0394278226319753,0.24020537646640983,4.1226626670062405,22,39.03333333333333,30
22,3.0638499680407802,0.22138480063244395,3.7102547107201582,22,38.61290322580645,31
22,3.21433451723492,0.22092674593001826,3.624526315475914,22,38.61290322580645,31
22,3.1692903160927033,0.23758205459291223,3.8350657635192533,22,38.61290322580645,31
22,3.095629430948116,0.23547321403108795,3.597161232958215,22,38.0625,32
22,3.151893228635794,0.2315429949490748,3.4036104151758257,22,38.0625,32
24,3.2133466855161146,0.1954866741101337,3.195771799054831,24,38.0625,32
24,3.223441503374092,0.22310216604232486,3.3949158024862123,24,38.0625,32
24,3.3340088856734735,0.21574240171325798,3.0992108501794227,24,38.0625,32
26,3.432373125179698,0.1788034456738683,2.8252199434705716,26,38.0625,32
27,3.291187637002964,0.17755157822251386,2.956347312817171,27,38.0625,32
26,3.0409890524494525,0.19490753967899388,3.4383671762026955,28,38.0625,32
26,3.0723428680871705,0.22169575003791928,3.3653001903724267,26,38.0625,32
26,2.985186096903236,0.22417487386503088,3.3443435408174746,26,37.63636363636363,33
26,2.984062137785453,0.22618793714325908,3.360300313952042,26,37.63636363636363,33
25,2.9289745390947424,0.22620393635834385,3.041544985967946,25,37.23529411764706,34
25,2.967347894556442,0.2266474422462126,3.008929729562693,25,37.23529411764706,34
24,3.007569861199486,0.24303183508535603,3.000701974438324,24,37.23529411764706,34
24,3.067940073700968,0.2435316632980733,2.9336678337830553,24,37.23529411764706,34
24,2.772654475437789,0.28704117891998404,3.8081059330846405,24,37.23529411764706,34
24,2.6938418372945176,0.3008597195524831,4.095290496324262,24,37.23529411764706,34
23,2.732321669109549,0.31445717299006265,4.162323805082144,23,37.23529411764706,34
23,2.7814684648723977,0.31565176993177424,4.257737666237735,23,37.23529411764706,34
23,2.92373063276219,0.3164150955465552,4.237352518415126,23,37.23529411764706,34
23,3.1960962790784126,0.31471081201125345,4.20829875621127,23,37.23529411764706,34
24,2.851894169447694,0.32599035741778015,4.707943417571722,24,37.23529411764706,34
24,2.914467624529594,0.3259630978300847,4.711974042321689,24,37.23529411764706,34
24,2.9085961613222726,0.33594290838254925,4.903989743222838,24,37.23529411764706,34
24,2.8984189850431443,0.32201822096984933,4.550172732103965,24,42.166666666666664,36
24,2.9337157642773897,0.32142663953761885,4.622858058592287,24,42.166666666666664,36
